recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_zone,penalty_zone,acc_zone,adv_status_control,penalty_status_control,acc_status_control,epoch,mode
3028.159384181357,,0.0,0.0,0.8358110346750169,0.26864393141923276,2.070092079985855,0.0007350462696288163,0.943919923570421,0.6399767123735868,2.7658646500547035e-05,0.3258769048584832,0.00016967128333187877,0.8426868497815907,0.8002952520663922,0.0005377163388169346,0.6589000372805147,38,train
3011.053515625,,1.2500729373571415,1.8394105599420834,0.8294227480280967,0.2517212332251176,,,,,,,,,,,,39,valid
3025.2486895699785,,0.0,0.0,0.8383068998265036,0.27009897694646307,2.0875815703318668,0.0006924748498325547,0.9617188313068488,0.6328780880341163,2.9155686369892628e-05,0.3257050934510353,0.00015412466205023706,0.8436884523456932,0.8001576386965238,0.0005091945013891046,0.6600438962634813,39,train
3022.7974446614585,,0.0,0.0,0.834883771125348,0.26837292698766896,2.091272005668053,0.0006897473574962276,0.9622723078116392,0.6330293529054039,2.6904682085725468e-05,0.3251946506082502,0.00015519850570947313,0.8454826270413195,0.8038050308186784,0.0005076441720563871,0.6593825480876825,40,train
3020.234656700721,,0.0,0.0,0.8362339486348854,0.2728327533344763,2.092102433881189,0.0006306949743212989,0.9637735216026633,0.6308328254610045,2.175434847464576e-05,0.3269724772017226,0.00014692236380562044,0.8446447650591532,0.801356431765434,0.00046201826458295377,0.6611552396391192,41,train
3018.016059027778,,0.0,0.0,0.8365042155661156,0.2720422157225061,2.097137518418141,0.0006346337464399254,0.9722998794327434,0.6244310252686851,2.3016578033536625e-05,0.324772546816076,0.00014928050344072594,0.8444078641060071,0.8000650996835823,0.0004623366683237971,0.6616377509557284,42,train
3016.148927867922,,0.0,0.0,0.8352450500784371,0.2753634378799282,2.0943504633047643,0.0005730752663788361,0.9660585914921557,0.6251943019720224,2.109504156322099e-05,0.32929529771845567,0.00014367295994023338,0.8427611716792115,0.7989965794432876,0.0004083072704722723,0.6655721618578985,43,train
3013.7401905548877,,0.0,0.0,0.8361273486414832,0.27795893003473066,2.095428097961295,0.0005238129330488542,0.9654386191286592,0.6315085072802682,1.86819011222001e-05,0.32669172225854337,0.00013366533442958593,0.8399932644306085,0.8032977524985615,0.0003714656997591448,0.6595700948666303,44,train
3011.253142528045,,0.0,0.0,0.8360477634460958,0.2790700919242508,2.103124164108537,0.0005066502590824922,0.9790137425447122,0.6237802541154063,1.9694880194994115e-05,0.3246108787691491,0.00013338600155503416,0.8455946903962356,0.7994995407569103,0.00035356937494212523,0.66357418257966,45,train
3009.165471003606,,0.0,0.0,0.8367685166439535,0.2802979725016716,2.116180759209853,0.00048308100891657744,0.9877859002504593,0.6180209940315312,1.6012351387381877e-05,0.3260898260224579,0.0001233646256971555,0.8420342110161089,0.802305019309378,0.00034370403199528274,0.6632124440282838,46,train
3007.3250805455395,,0.0,0.0,0.8374712187740512,0.2777714761846172,2.108559957936279,0.00045163730399695056,0.9824144952317588,0.6166589535199679,1.8806644488787966e-05,0.32684604365092057,0.00011647736970096444,0.8450454060847943,0.7992994219828875,0.00031635329054179,0.6583141720193064,47,train
3005.1402285323184,,0.0,0.0,0.8379568193421602,0.27996223285787597,2.1054919733960404,0.0004212112600306192,0.9782947072615991,0.6209702420438457,1.8095848108947768e-05,0.3306523423928481,0.00010899403927256711,0.8380870263800662,0.7965449166094136,0.0002941213714597651,0.6632919917758714,48,train
2995.387443033854,,1.2397245137833037,1.8457351469914964,0.8375063166523571,0.26351894703524853,,,,,,,,,,,,49,valid
3002.92083583734,,0.0,0.0,0.8385188482704341,0.2831386737149794,2.1128477275880995,0.000416500486421566,0.9790169499878191,0.6226623267190069,1.8140522756883187e-05,0.32794412894126695,0.00010736860358753265,0.840460678960523,0.8058866425457164,0.00029099136027537333,0.6571941192333515,49,train
3001.03221612914,,0.0,0.0,0.83748220576479,0.28181114205213864,2.127435419294569,0.0003728335588955535,0.9918533003228343,0.6159664316055102,1.919618231719748e-05,0.3293700275512842,9.701473484314285e-05,0.8407730628282596,0.8062120767740103,0.00025662264073243697,0.6602140237123538,50,train
2999.1026997362446,,0.0,0.0,0.8371788881819096,0.2792639469173141,2.1147082585554857,0.0003548192049866208,0.9821266817231463,0.624994158744812,2.0398943364013507e-05,0.32984671022138023,0.00010022269438755196,0.8396443006319877,0.8027348645731934,0.00023419756848269547,0.6596949319554191,51,train
2997.1048782218218,,0.0,0.0,0.8380684014656824,0.28083542428248087,2.122656048872532,0.0003415200119026196,0.9891894047076886,0.6233306323361193,2.0761720523482953e-05,0.3316880311721411,9.255716558515978e-05,0.8386792779987694,0.8017786104454954,0.0002282011247678803,0.6591090672036521,52,train
2995.200627253606,,0.0,0.0,0.838143860711658,0.2837923097988221,2.146896749480158,0.00031208175455387204,1.0131017056285825,0.6061387602080647,1.6161912835508327e-05,0.3304776329005885,8.636546828291522e-05,0.8387094715721587,0.8033174062386538,0.00020955437279413812,0.6597013193317968,53,train
2993.7366640791934,,0.0,0.0,0.8377620404588761,0.28349098394256395,2.1358150315080953,0.00029622501927242876,1.0013932280051403,0.6132563569097438,1.0950952202666742e-05,0.3319835656473779,8.691747709049079e-05,0.8374117429439838,0.8024382367093339,0.00019835658895317465,0.6577068236139085,54,train
2991.6111278044873,,0.0,0.0,0.8390574649990972,0.28519479744792464,2.14594413072635,0.00030087272432119324,1.0068652217204754,0.6051995677825732,1.41367849769617e-05,0.33269355796341205,8.24349316154929e-05,0.8363433668756077,0.8063853449291654,0.0002043010082651073,0.661074530874562,55,train
2989.427292000534,,0.0,0.0,0.8385547815824831,0.2888418214013749,2.1466365502430844,0.0002805182175973478,1.006833358707591,0.6088576902691115,1.3574813191296878e-05,0.3299723216611096,7.416523490414525e-05,0.8390810805508214,0.8098308576477898,0.00019277816933866305,0.6567127694431533,56,train
2987.5406671507744,,0.0,0.0,0.8390904749898378,0.2862698240636295,2.151864433899904,0.00026187871359676745,1.010796095061506,0.6080834687265575,1.3095218841604386e-05,0.3324227380192178,6.91074401868555e-05,0.8391403056617476,0.808645604003189,0.0001796760535888517,0.6571952807597625,57,train
2985.718745826656,,0.0,0.0,0.8374915338902051,0.28733605078884217,2.1570271151697535,0.00025476806685895636,1.0153115137010558,0.6097955209577185,1.3977561313647759e-05,0.3327131951466585,6.849539530753062e-05,0.8379523178451082,0.8090024111617324,0.0001722951108091272,0.6566308991521852,58,train
2979.8395833333334,,1.234075320086949,1.8500771122628878,0.8360573026148028,0.2550410178886076,,,,,,,,,,,,59,valid
2983.8692136585205,,0.0,0.0,0.8395884136354256,0.29186879568155455,2.169146368646214,0.00024472816902487417,1.0289145183359456,0.6020604198814458,1.772012945786208e-05,0.33418582621802634,6.796109268273144e-05,0.8391629503323481,0.8060460345357912,0.00015904694690760106,0.6559631641094501,59,train
2982.078567374466,,0.0,0.0,0.838015140959359,0.2873612064835001,2.1721462643044624,0.00023641527663223827,1.0308517976703806,0.6017431204135602,1.127147346871938e-05,0.33255199438486344,6.543673174373675e-05,0.8358016304480724,0.8087424584943005,0.0001597070716879665,0.6551909141051464,60,train
2980.0833792401177,,0.0,0.0,0.8389550938140107,0.28792060900517324,2.18536344756428,0.00022521866478013972,1.04375789511917,0.5977326076254885,1.2102002377408402e-05,0.33400371823555386,6.602334733776306e-05,0.8357273085504515,0.8076018339548355,0.0001470933152282109,0.6534849960579832,61,train
2978.5345385950855,,0.0,0.0,0.8402507568136708,0.28799344079017286,2.174743079731607,0.0002215158129752709,1.032557509903215,0.6051177158314958,9.631508425091175e-06,0.33428601258330876,6.467361960788436e-05,0.8380202528757926,0.807899543362805,0.0001472106849131449,0.6540191840921712,62,train
2976.7467364449785,,0.0,0.0,0.8408567269466558,0.29057256597383363,2.1570763180398536,0.00021042454952690512,1.0243405093494644,0.6037460486603599,1.0007395373507348e-05,0.33347860156980336,6.15303996686961e-05,0.8366331055633023,0.7992572020261716,0.0001388867538667117,0.6574699226607624,63,train
2975.503945896768,,0.0,0.0,0.8380190813080297,0.2913159569054505,2.1698875294791327,0.00020396553848583537,1.032282390146174,0.6003148800287491,1.2318005794954026e-05,0.332636396599631,5.894135252814382e-05,0.8381236063109504,0.8049687335633824,0.00013270618010443659,0.6566599311991634,64,train
2973.282180655716,,0.0,0.0,0.8397414851825445,0.2907047883532248,2.1740976174672446,0.00019385141748875284,1.0324772244844682,0.6023377799070798,9.23698254295092e-06,0.3322614807094264,5.891453339501869e-05,0.8366406539566497,0.809358912655431,0.00012569990156827352,0.6555915551307874,65,train
2971.580257578793,,0.0,0.0,0.8412681047643898,0.29355556937940963,2.1710849480751233,0.00017818669827344516,1.0314311838557577,0.6006075424006861,9.378512569851293e-06,0.3332419792811076,5.587702173962055e-05,0.8364025919865339,0.8064117890137893,0.00011293116487929813,0.655206010891841,66,train
2970.4444486177886,,0.0,0.0,0.8410165163689765,0.29664518736406376,2.1890280134657507,0.00016687096145827897,1.0467979597230244,0.5946266742853018,1.1204625538177937e-05,0.33366431856257284,5.165093245569808e-05,0.8371521973202372,0.8085657460057837,0.0001040154036159854,0.6565263841906165,67,train
2968.2185413327993,,0.0,0.0,0.8388765381623732,0.294056143103433,2.1991007114068055,0.00016522723140392022,1.0601517262621822,0.5907123807149056,9.08929752814658e-06,0.3325129296535101,5.468114837780237e-05,0.8378791574738983,0.8064360552363925,0.00010145678457681638,0.6564898037502909,68,train
2963.36787109375,,1.224395280093661,1.845567924071795,0.833931083536097,0.276532724741057,,,,,,,,,,,,69,valid
2966.7229901175215,,0.0,0.0,0.8386101191327487,0.2926418662828681,2.2069815845571013,0.00015600601088804886,1.0684953601951273,0.587133325317986,8.923164987442224e-06,0.33310402191092825,5.078286495774638e-05,0.8383982487213917,0.8053821941726228,9.62999805872245e-05,0.6553029774600624,69,train
2965.2315684261484,,0.0,0.0,0.8397280761895158,0.29265810663816777,2.204405500338628,0.0001484921659329512,1.0578155079458513,0.5940892097786961,6.491335065780172e-06,0.3369605361651152,4.906814371143134e-05,0.8338802956108354,0.8096294433642657,9.293268708577857e-05,0.6530175815280687,70,train
2963.724333934295,,0.0,0.0,0.8384449018699667,0.2966225832678354,2.2160434457990856,0.00014300622728441315,1.0748072979796646,0.5831157218696724,8.097365777687697e-06,0.333858695677203,4.754174719542229e-05,0.8353266675248106,0.8073774530337408,8.736711401396837e-05,0.655739037399618,71,train
2961.903272319044,,0.0,0.0,0.8384486127698434,0.29322801265871357,2.2102445068522396,0.00013947470310645609,1.064368165965773,0.5886190401183234,1.053305370591354e-05,0.334927243554694,4.795109336368907e-05,0.8374320650712038,0.8109491034450694,8.099055557044593e-05,0.6542183435880221,72,train
2961.182391826923,,0.0,0.0,0.8395025731889829,0.2955974988495146,2.199820665212778,0.0001273310241604355,1.0572217804753883,0.5889657381762806,1.165769910398805e-05,0.33565988283381504,4.310023233791491e-05,0.8360019509608929,0.8069389977006831,7.257309255528993e-05,0.6559707125027975,73,train
2959.634938818777,,0.0,0.0,0.8415076250253666,0.29933272334273375,2.2068515588075686,0.00012446704045615686,1.0626424265722942,0.5870508279046441,1.1112548329551011e-05,0.3368391834008388,4.216920224746737e-05,0.8362992380419348,0.8073699474334717,7.118528885304187e-05,0.6549023364344214,74,train
2957.660632011218,,0.0,0.0,0.84028025028443,0.2964504956593282,2.195792488562755,0.00011725472228509039,1.0591686862146752,0.5874553888272016,9.399239954104698e-06,0.3343332642928148,4.069181303725017e-05,0.8370918106829,0.8022905277390765,6.716366922960449e-05,0.6565339325839638,75,train
2955.936483790732,,0.0,0.0,0.839222637197275,0.29568914840795374,2.202744067224682,0.00011091218962414692,1.0596882456388228,0.592784123797702,9.19430673699632e-06,0.3353946259897998,3.981844962161118e-05,0.8372416154951112,0.807661194067735,6.189943278747168e-05,0.651460307276147,76,train
2954.8682683961006,,0.0,0.0,0.8407232621933792,0.29661512322676026,2.216625076073867,0.00010675218781659332,1.074033443744366,0.584439050183337,6.830158548463936e-06,0.33602143492963576,4.0526874027608966e-05,0.835526988037631,0.806570191668649,5.9395155497044565e-05,0.6552954290667151,77,train
2953.0740810296475,,0.0,0.0,0.8403315753055874,0.2997704433665773,2.211285525916988,0.00010314849070989742,1.0713970289271102,0.583599559771709,8.954876449980731e-06,0.3330737594355885,4.064850168689214e-05,0.8366772343969753,0.8068147388278929,5.3545112677966245e-05,0.650546961869949,78,train
2957.116593424479,,1.2244902596902034,1.84861953362982,0.833280068762259,0.2742094126347779,,,,,,,,,,,,79,valid
2951.8433973524307,,0.0,0.0,0.8406256372648025,0.29937299232769726,2.222923926818065,0.00010196085573765091,1.08094610261102,0.5834639021474072,9.579646075508208e-06,0.3380579179168766,4.03667605636516e-05,0.8359653705205673,0.8039199067996099,5.201444904602025e-05,0.6538856370836241,79,train
2950.4014673477564,,0.0,0.0,0.8402292406864174,0.2969507640515115,2.217754853077424,9.874358287421413e-05,1.0734110948366997,0.5832380723749471,1.0988616663664101e-05,0.33585277556354165,4.002304127098819e-05,0.8355635684779567,0.8084909722336338,4.7731924496474676e-05,0.6527859069343306,80,train
2948.8846738114316,,0.0,0.0,0.8400733543004522,0.30081529040029265,2.219737745757796,9.093362696615096e-05,1.0791531424237113,0.584790006152585,8.448497504641404e-06,0.3337511114585094,3.815726960545782e-05,0.8334355257515215,0.8068334857622782,4.4327860217517577e-05,0.6536853165708036,81,train
2947.4454189202725,,0.0,0.0,0.839736049610173,0.2966785021317862,2.2207231246508083,8.519241321034945e-05,1.0808833542033138,0.5791408720179501,8.474828017568096e-06,0.3356016777519487,3.618284963289252e-05,0.8346966739393707,0.8042380982994014,4.053473544328695e-05,0.6553836862246195,82,train
2946.058357956063,,0.0,0.0,0.8390567453755502,0.2950508203084388,2.2070439626009035,8.483500278089195e-05,1.0672658544320326,0.5862723948099674,1.2006279809075073e-05,0.3346161734089892,3.578971651362596e-05,0.8377972871829302,0.8051619310664315,3.7039006598113185e-05,0.6542421497850337,83,train
2944.77738548344,,0.0,0.0,0.8422895569267727,0.3009127933487827,2.222136515837449,7.830335828027903e-05,1.0790768943281255,0.5820225357499897,1.0063204265465267e-05,0.3356169268616244,3.3858043328412656e-05,0.8353266675248106,0.8074427068742931,3.4382110336595455e-05,0.6522755250971541,84,train
2943.4444757445244,,0.0,0.0,0.8402963073068785,0.30303773777612325,2.236739843319624,7.499374539922708e-05,1.0930033341432228,0.571530137816046,8.254563512402969e-06,0.33596698213846254,3.421798490494555e-05,0.8353417643115052,0.8077695354437217,3.252119656211177e-05,0.6542560850453173,85,train
2942.0958178919605,,0.0,0.0,0.8381237637498355,0.3002035815425937,2.2216918998294406,6.954847706835538e-05,1.0853738667618515,0.5746136284791507,7.420389442230748e-06,0.33370138080711037,3.333034461460417e-05,0.8377972871829302,0.8026166410527678,2.8797742929899145e-05,0.6546944675282536,86,train
2940.796474358974,,0.0,0.0,0.8415530992204947,0.3020208304112196,2.2276528554084973,7.282342402248058e-05,1.095541342201396,0.5701969306693118,1.0657008698007512e-05,0.3329693194892671,3.3837246099630225e-05,0.8374785164482573,0.7991422104020404,2.832916864766351e-05,0.6576249533229404,87,train
2939.8707577958066,,0.0,0.0,0.8398231355342005,0.29625028883332244,2.2298300347776494,6.768574157598405e-05,1.0918985141648188,0.5748437622673491,1.0308508459881219e-05,0.3337777953626763,2.9981151853392545e-05,0.833226495828384,0.8041537241039113,2.739608137348207e-05,0.6556658770284082,88,train
2946.162890625,,1.2272696041393822,1.848313074793222,0.8343183207186573,0.27068165333722166,,,,,,,,,,,,89,valid
2938.7422313201123,,0.0,0.0,0.8404368645395952,0.3044131544882909,2.2234615810915956,6.203772229640983e-05,1.0892415224996388,0.573653310792059,6.689957654788696e-06,0.3313030559792478,2.95897523942702e-05,0.8367213627212068,0.8029170138204199,2.5758011780943398e-05,0.6540859575964447,89,train
2936.8169446113784,,0.0,0.0,0.8419711834939316,0.3046842685119375,2.220130497573787,5.920525608160414e-05,1.083293882700113,0.5769653929094983,6.819104596499342e-06,0.3355013493798737,2.8901655428060807e-05,0.8350078967901376,0.8013352665126833,2.3484496383529265e-05,0.6587525550116841,90,train
2935.5371615418003,,0.0,0.0,0.8415952309226234,0.3032722805877316,2.2076984328082485,6.02816596652608e-05,1.0753221481274335,0.5817349507258489,1.10195078727534e-05,0.3350095122288435,2.8480656067422853e-05,0.8366772343969753,0.7973667826407995,2.0781496109870764e-05,0.6578392096054859,91,train
