recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_integration_donor,penalty_integration_donor,acc_integration_donor,epoch,mode
1215.9275282118056,,0.0,0.0,0.0605657446794409,-0.061641387759693085,3.4372731685638427,0.42057780573765435,1.3292836560143364,0.31081289715237087,0.1630883976817131,2.1079895151986014,0.25748940780758856,0.14047769374317592,0,train
1028.4109551323784,,0.0,0.0,0.2880287398658101,0.027341106604962123,3.0650795512729223,0.16081531171997387,1.167138409614563,0.4632511595884959,0.07553106111784776,1.8979411443074545,0.08528425060212612,0.2879103534751468,1,train
953.4844455295139,,0.0,0.0,0.39083103047949924,0.09245777144318534,2.6839755058288572,0.08414557973543803,1.0060191790262858,0.5671825620863172,0.03984010815620422,1.6779563294516668,0.04430547151714563,0.4504787458313836,2,train
917.0340087890625,,0.0,0.0,0.4387349495339016,0.1429242973762845,2.47275865872701,0.04526682682335377,0.9564039760165745,0.5602824297216203,0.021740027392903965,1.5163546906577217,0.02352679936836163,0.4972327444288466,3,train
899.7192843967014,,0.0,0.0,0.4600652917509987,0.17732573593892748,2.3413050492604572,0.03634521688024203,0.9322050293286641,0.567134694258372,0.016237554823358855,1.4091000000635783,0.020107662056883177,0.5321285777621799,4,train
886.7855143229167,,0.0,0.0,0.4753615994302054,0.20753545983443186,2.247730853822496,0.029046402933696907,0.9179197563065423,0.5556073076195187,0.012536095672597487,1.3298110935423109,0.016510307292143502,0.5496317333645291,5,train
877.2956990559895,,0.0,0.0,0.4770068466663361,0.21944893877657634,2.19562087059021,0.0240940914178888,0.9149768736627367,0.5530628899733225,0.009505177102982997,1.2806439770592584,0.014588914283861717,0.5612636778089736,6,train
871.34794921875,,0.0,0.0,0.48746490864053604,0.24107645194208813,2.217572988404168,0.01995916155477365,0.9429522037506104,0.5009388705094655,0.007982816981772582,1.274620787302653,0.011976344510912895,0.5485690236091614,7,train
864.0487942165798,,0.0,0.0,0.4848613428927603,0.25601834077683705,2.234186543358697,0.017917969543486834,0.9561315642462836,0.5217726661099328,0.006715885627393921,1.2780549711651272,0.011202083776394527,0.5359585437509748,8,train
843.301591352983,,0.5538577212812268,1.0189966674770632,0.5235572872417315,0.18034904295360887,,,,,,,,,9,valid
859.5609266493055,,0.0,0.0,0.4986619149408643,0.27129199232846973,2.1911161634657117,0.015726277697831394,0.9286139633920457,0.5292818393972185,0.005812326942880948,1.2625021934509277,0.00991395078599453,0.5374684347046746,9,train
856.2381863064236,,0.0,0.0,0.5037024954245204,0.27276212509189335,2.1386935075124103,0.014000293736656507,0.9066309928894043,0.535972429646386,0.00529158393231531,1.2320625225702921,0.008708709881951411,0.5394991583294338,10,train
851.7754977756076,,0.0,0.0,0.5114161751573048,0.29427943362130066,2.1304914659923977,0.012238526375343402,0.9025041460990906,0.5403475370672014,0.004710894163387517,1.2279873185687595,0.007527632188672821,0.5315551347202725,11,train
847.946944173177,,0.0,0.0,0.51356010098779,0.30457279625393097,2.114269648657905,0.012517175016303858,0.8893189668655396,0.5388601985242631,0.004719907883554697,1.2249506764941744,0.007797267179315289,0.5350694444444445,12,train
845.5652316623264,,0.0,0.0,0.5179512722388147,0.30647118879216056,2.126221243540446,0.012202485899130503,0.9021225492159526,0.544597762160831,0.004848265834152698,1.2240986982981363,0.007354220002889633,0.533812079164717,13,train
840.5999877929687,,0.0,0.0,0.52459040232121,0.32284800895149746,2.116527220937941,0.011659812554717064,0.8911552402708266,0.550603781806098,0.004553661573057374,1.2253719727198282,0.007106150888527433,0.523947811126709,14,train
838.8274943033854,,0.0,0.0,0.5242639608562938,0.3209722232014414,2.150800016191271,0.010904515876124303,0.9171113769213358,0.5483302765422398,0.004235797631554306,1.233688637945387,0.006668718283375104,0.520044191678365,15,train
836.4468370225694,,0.0,0.0,0.5289547564097182,0.3290053151823856,2.1560866938696965,0.010020823528369268,0.9268915626737807,0.5455026010672251,0.004113577376119793,1.2291951576868694,0.00590724617553254,0.5230061027738783,16,train
833.4722208658854,,0.0,0.0,0.5296561960190062,0.3365632822352742,2.1531000720130073,0.009724098055933912,0.9233803457683987,0.5567754083209567,0.003982957491340737,1.2297197024027506,0.005741140611159305,0.5241424666510688,17,train
831.2747748480903,,0.0,0.0,0.529004155099392,0.34766980045371587,2.176674556732178,0.009485737110177675,0.941388742129008,0.5459759745332929,0.003923071982959906,1.235285801357693,0.00556266512721777,0.5159827444288466,18,train
812.5164572975852,,0.5195731504845184,0.9395176716897164,0.5175416345720167,0.3167712315917015,,,,,,,,,19,valid
829.0959323459201,,0.0,0.0,0.5396687492018654,0.3504120968400486,2.1791386551327174,0.009263432398438454,0.9538531872961257,0.5452408605151706,0.003932110934207837,1.225285447968377,0.005331321448708574,0.5259417090151045,19,train
827.6083957248264,,0.0,0.0,0.5414995401151597,0.35790186396666934,2.2076121012369794,0.008943305397406221,0.9610637598567539,0.5335343791378869,0.0035876431580012043,1.2465483374065822,0.005355662340298295,0.5220486111111111,20,train
825.6145860460069,,0.0,0.0,0.5432803204844868,0.3622309250017954,2.1982738865746394,0.007834815559908748,0.960833650165134,0.5399406419859992,0.0031665010921036203,1.2374402629004584,0.0046683144057169555,0.5184132999844021,21,train
824.3341322157119,,0.0,0.0,0.5410007855721882,0.3621131752928098,2.2136898146735295,0.007661646464839578,0.9715950422816806,0.5422571215364668,0.0032447822159156203,1.2420947710673014,0.004416864179074764,0.5163510104020437,22,train
821.8486436631945,,0.0,0.0,0.5469398313571536,0.36703335798922043,2.232915319336785,0.007260302174836397,0.9851640979448955,0.5242220302422841,0.0031441222100208202,1.2477512386110094,0.004116179918249448,0.5166877104176415,23,train
820.8923217773438,,0.0,0.0,0.5466561906867557,0.3699975986802389,2.305740541881985,0.007239009641731779,1.0265289372868007,0.5088640835550097,0.0032101476642613608,1.2792115873760648,0.0040288619153822465,0.5077230638927883,24,train
818.9489122178819,,0.0,0.0,0.552321752030698,0.37306071217097936,2.2935346550411646,0.007027289023001989,1.0197215927971734,0.5148744497034284,0.0031101501702020568,1.27381305164761,0.003917138883844018,0.5128787881798215,25,train
817.3423923068576,,0.0,0.0,0.5493205335641664,0.37624439788716174,2.323182805379232,0.0065387906040996315,1.0526576452785068,0.49748831258879767,0.002825043862685561,1.270525164074368,0.003713746725892027,0.518434343735377,26,train
815.6061767578125,,0.0,0.0,0.5469241787043829,0.37993364125963247,2.291306119494968,0.006399698943520586,1.0383937080701193,0.5022308859560225,0.002742171970506509,1.2529124048021105,0.003657526965253055,0.5257154881954194,27,train
815.1445556640625,,0.0,0.0,0.5529975422791072,0.38029335169565115,2.304968547821045,0.006184431180978815,1.0426484492090013,0.5074498527579837,0.0027906406748419007,1.2623201237784492,0.0033937904828538496,0.515746001402537,28,train
804.1166714754971,,0.4981974385649558,0.9396795045501957,0.5272759263004576,0.3563093547890713,,,,,,,,,29,valid
814.0847439236111,,0.0,0.0,0.5550039203630553,0.3846521400979587,2.3176326645745173,0.005703740598013003,1.0410038802358839,0.49619130624665153,0.002607484976761043,1.2766287856631808,0.0030962556057299176,0.5168297555711534,29,train
812.427789984809,,0.0,0.0,0.5595276290225605,0.38757038270197214,2.3283037609524198,0.005469450928891699,1.0502743310398526,0.48501723143789505,0.002568084296459953,1.278029441833496,0.0029013666324317457,0.5256944444444445,30,train
